0,1,0,1,0	0,1,1,0,0	0,1,1,0,0	0,1,0,0,0	0,1,1,0,0	0,1,1,0,0	0,1,0,0,0	0,1,1,0,0	0,1,1,0,2	0,1,1,2,0	0,1,1,0,0	0,1,0,0,0	0,1,1,0,0	0,1,1,0,0	0,1,2,0,0	0,1,1,0,0	0,1,1,0,0	0,1,2,0,0	0,1,0,0,1	0,1,1,1,0	110,1,2,0,1	0,1,1,1,1	0,0,3,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,0,2,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,0,1,1	0,1,0,1,0	0,1,0,0,1	0,2,0,1,0	0,1,0,0,1	2,2,1,1,1	0,0,1,1,0	0,1,1,0,0	0,2,0,0,1	0,1,1,1,1	0,3,1,1,3	0,1,1,3,0	0,1,0,0,0	0,1,1,0,3	0,1,1,3,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,0,1,0	2,2,0,0,0	0,1,0,0,1	0,1,1,1,1	0,1,0,1,0	0,1,0,0,1	0,0,0,1,1	0,0,0,1,1	0,0,2,1,0	0,0,1,0,1	0,0,1,1,0	0,0,1,0,1	0,1,0,1,0	0,1,1,0,0	0,1,0,0,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,0,1,1,0	0,0,1,0,0	0,0,1,0,1	0,1,1,1,1	0,0,0,1,0	101,0,0,0,2	0,0,0,2,1	0,0,0,1,1	0,1,0,1,0	0,1,0,0,1	111,1,0,1,0	0,2,0,0,1	0,0,0,1,1	0,1,1,1,1	0,0,0,1,1	0,0,0,1,3	0,1,1,3,0	0,1,1,0,0	0,1,2,0,1	0,0,3,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,0,2,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,1,1,0	0,0,1,0,1	0,0,0,1,1	0,0,0,1,1	0,0,1,1,0	0,0,1,0,2	0,0,1,1,0	0,0,1,0,1	0,0,0,1,1	0,1,1,1,1	0,0,0,1,1	0,0,0,1,1	0,1,1,1,1	0,1,0,1,0	0,2,0,0,0	0,3,0,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
0,0,0,1,1	0,1,1,1,1	0,1,0,1,0	2,2,0,0,0	0,1,0,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,0	0,1,1,0,1	0,0,0,1,0	0,0,0,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,0,1,0,1	0,1,1,1,1	0,0,0,1,1	0,0,0,1,1	0,1,1,1,1	0,0,1,1,0	0,0,2,0,0	0,0,1,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
0,0,0,1,1	0,1,1,1,1	0,0,1,1,0	0,0,1,0,0	0,0,1,0,1	0,1,1,1,1	0,1,0,1,0	0,1,0,0,0	0,1,0,0,1	112,1,0,1,0	0,1,0,0,1	0,0,0,1,1	0,0,0,1,1	10,1,2,1,1	0,1,1,1,2	0,1,3,2,2	0,1,1,2,3	112,1,1,2,1	0,1,1,1,1	0,0,0,1,1	0,0,3,1,1	0,1,1,1,1	0,1,1,1,1	0,2,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,1,1,0	2,0,2,0,0	0,0,1,0,1	0,0,0,1,0	0,0,0,0,2	0,0,0,3,1	0,0,0,1,1	0,2,0,1,0	0,1,0,0,2	0,3,0,2,2	0,1,0,2,0	0,1,0,0,1	0,1,1,1,1	0,0,0,1,1	111,2,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
0,0,2,1,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,2,1,0,0	0,1,1,0,1	113,0,1,1,0	0,0,1,0,1	0,0,0,1,1	0,0,0,1,1	0,0,1,1,0	0,0,1,0,1	0,0,0,1,1	0,0,1,1,0	0,0,1,0,1	0,1,1,1,1	0,0,0,1,1	2,1,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
109,2,0,1,0	130,1,2,0,0	1,1,1,0,0	1,1,1,0,0	1,1,0,0,0	1,1,0,0,0	1,1,0,0,0	1,1,1,0,0	1,1,1,0,0	1,1,1,0,0	1,1,0,0,1	0,0,0,1,1	0,0,0,1,1	0,1,2,1,0	0,1,1,0,0	0,0,0,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,0,0,0,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
1,0,0,1,1	7,2,1,1,1	0,1,1,1,1	0,1,1,1,1	1,0,0,1,0	120,0,0,0,0	131,0,0,0,2	108,1,1,2,1	0,1,1,1,1	0,1,1,1,1	1,0,0,1,1	0,0,0,1,1	0,0,0,1,1	0,2,0,1,0	0,1,0,0,1	0,0,0,1,1	0,1,0,1,0	0,1,0,0,1	0,1,1,1,1	0,0,0,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
1,0,0,1,1	0,1,1,1,1	0,1,1,1,1	7,1,1,1,2	130,0,0,2,0	120,0,0,0,0	1,0,0,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	1,0,0,1,1	0,0,0,1,1	0,0,1,1,1	0,0,1,1,0	121,0,1,0,1	0,0,1,1,2	2,0,1,2,0	0,0,2,0,1	0,1,1,1,1	0,0,0,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
1,0,0,1,0	1,1,1,0,0	1,1,1,0,0	1,1,1,0,0	1,0,0,0,0	1,0,0,0,0	1,0,0,0,0	1,1,1,0,0	1,1,1,0,0	1,1,1,0,0	1,0,0,0,1	0,0,0,1,2	0,1,1,2,0	0,1,1,0,2	114,1,1,2,1	0,1,0,1,1	0,1,0,1,1	0,2,0,1,1	0,1,1,1,1	0,0,1,1,2	0,0,1,2,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
1,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	1,0,0,1,0	119,0,0,0,0	129,0,0,0,2	106,1,1,2,1	0,1,1,1,1	0,1,1,1,1	1,0,0,1,1	0,0,0,1,2	0,1,1,2,0	0,1,1,0,2	0,1,1,2,0	0,0,0,0,1	0,0,0,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
1,0,0,1,1	0,1,1,1,1	0,1,1,1,1	105,1,1,1,2	128,0,0,2,0	119,0,0,0,0	1,0,0,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	1,0,0,1,1	0,0,1,1,2	0,1,1,2,0	0,1,1,0,2	2,1,1,2,1	0,0,0,1,1	0,0,0,1,1	0,0,1,1,0	0,1,1,0,0	122,1,101,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
1,0,0,1,0	1,1,1,0,0	1,1,1,0,0	1,1,1,0,0	1,0,0,0,0	1,0,0,0,0	1,0,0,0,0	1,1,1,0,0	1,1,1,0,0	1,1,1,0,0	1,0,0,0,1	125,1,0,1,1	0,1,0,1,0	0,1,1,0,0	0,1,0,0,1	0,0,0,1,1	0,0,0,1,1	115,1,0,1,1	0,1,0,1,0	116,2,0,0,0	0,1,0,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
1,0,0,1,1	0,1,1,1,1	0,1,1,1,1	133,1,1,1,2	132,0,0,2,0	118,0,0,0,0	127,0,0,0,2	104,1,1,2,1	0,1,1,1,1	0,1,1,1,1	1,0,0,1,1	0,0,0,1,1	0,0,0,1,1	123,1,0,1,1	0,0,0,1,1	0,0,0,1,1	0,0,1,1,1	0,0,1,1,2	0,0,1,2,0	0,0,2,0,0	0,0,1,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
1,0,0,1,1	0,1,1,1,1	0,1,1,1,1	103,1,1,1,2	126,0,0,2,0	118,0,0,0,0	1,0,0,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	1,0,0,1,1	0,0,0,1,1	0,0,0,1,1	0,0,1,1,0	0,0,1,0,1	0,0,0,1,1	0,1,0,1,0	0,1,0,0,1	0,1,1,1,1	0,2,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
1,0,0,1,0	1,1,0,0,0	1,1,0,0,0	1,1,0,0,0	1,0,0,0,0	1,0,0,0,0	1,0,0,0,0	1,1,0,0,0	1,1,0,0,0	1,1,0,0,0	1,0,0,0,1	0,0,0,1,1	0,0,1,1,0	0,1,1,0,0	0,1,1,0,0	0,0,0,0,2	2,0,0,2,0	0,0,0,0,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
1,0,1,1,0	1,0,1,0,0	1,0,1,0,0	1,0,1,0,0	1,0,1,0,0	1,0,1,0,0	1,0,1,0,0	1,0,1,0,0	1,0,1,0,0	1,0,3,0,0	1,0,1,0,1	0,0,1,1,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,0,1,0,1	0,0,1,1,0	0,0,1,0,1	0,1,1,1,1	5,0,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
