0,0,0,1,1	0,1,0,1,0	2,1,0,0,2	0,0,0,2,1	0,2,0,1,0	0,1,0,0,1	0,0,0,1,2	8,1,0,2,0	0,1,0,0,1	0,0,0,1,1	0,1,0,1,0	0,1,0,0,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,0,1,1,0	0,0,1,0,1	0,0,0,1,1	0,1,1,1,1	
0,0,0,1,1	0,0,1,1,0	0,0,1,0,1	0,0,0,1,1	0,0,1,1,0	0,0,1,0,1	0,0,0,1,1	0,0,1,1,0	0,0,1,0,1	0,0,0,1,1	0,0,1,1,0	0,0,2,0,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,1,1,0	0,1,1,0,0	0,1,2,0,0	0,0,1,0,1	0,1,1,1,1	
0,0,0,1,0	0,1,1,0,0	0,1,1,0,0	0,0,0,0,0	0,1,1,0,0	0,1,1,0,0	0,0,0,0,0	0,1,1,0,0	0,1,2,0,0	0,0,0,0,0	0,1,1,0,0	0,2,1,0,0	0,0,0,0,2	0,1,1,2,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,0,0,1	0,1,0,1,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,0,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,0,0,0	0,2,1,0,0	0,1,1,0,0	0,1,0,0,1	
0,0,0,1,1	0,1,0,1,0	0,1,0,0,1	0,0,0,1,2	351,1,0,2,0	0,1,0,0,1	0,0,0,1,1	0,1,0,1,0	0,2,0,0,1	0,0,0,1,1	0,1,0,1,0	0,1,0,0,1	0,0,0,1,1	0,1,0,1,0	0,1,1,0,0	0,1,1,0,0	0,1,0,0,1	0,0,0,1,1	0,0,0,1,1	0,1,0,1,0	0,1,1,0,0	0,1,1,0,2	0,0,0,2,2	0,1,1,2,0	0,1,1,0,0	0,1,0,0,1	0,0,0,1,2	3,1,1,2,0	0,1,0,0,1	0,0,0,1,1	
0,0,0,1,1	0,0,2,1,0	0,0,1,0,1	0,0,0,1,1	0,0,1,1,0	0,0,1,0,1	0,0,0,1,1	0,0,1,1,0	0,0,1,0,1	0,0,0,1,1	0,0,1,1,0	2,0,1,0,2	0,0,0,2,1	0,0,0,1,1	0,1,0,1,0	4,1,1,0,1	0,0,0,1,1	0,0,0,1,1	0,0,0,1,1	0,0,0,1,1	2,1,1,1,0	0,1,0,0,1	0,0,0,1,1	0,1,0,1,0	386,1,1,0,1	0,0,0,1,1	0,0,0,1,1	395,1,0,1,1	0,0,0,1,1	0,0,0,1,1	
0,0,1,1,0	0,2,1,0,0	0,1,1,0,0	0,0,1,0,0	0,1,1,0,0	0,1,1,0,0	0,0,2,0,0	0,1,1,0,0	0,1,1,0,0	0,0,1,0,0	0,1,1,0,0	0,1,1,0,0	0,0,1,0,1	0,0,0,1,1	0,0,0,1,1	5,1,1,1,0	350,0,1,0,1	0,0,0,1,1	0,0,0,1,1	0,0,1,1,0	387,1,1,0,1	0,0,0,1,1	0,0,0,1,1	0,0,0,1,1	392,1,1,1,0	0,0,1,0,1	0,0,0,1,1	0,0,0,1,1	396,0,1,1,1	0,0,0,1,1	
0,1,0,1,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,0,0,0	0,1,1,0,0	0,2,1,0,0	0,1,1,0,0	0,1,0,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,0,0,1	0,0,0,1,1	0,0,1,1,0	0,1,1,0,0	0,1,1,0,0	0,0,1,0,1	0,0,0,1,2	0,1,1,2,0	0,1,1,0,0	0,0,1,0,1	0,0,0,1,1	0,0,1,1,0	0,1,1,0,0	0,1,1,0,2	0,0,0,2,1	0,0,1,1,0	3,1,1,0,2	0,0,0,2,1	
0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,0,1,0	0,1,1,0,0	0,1,0,0,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,0,1,1,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	399,0,1,4,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,0,1,0,0	0,1,1,0,0	0,1,3,0,0	0,1,1,0,0	0,0,1,0,0	0,1,1,0,0	0,1,1,0,0	0,0,1,0,1	
0,0,0,1,2	394,1,1,2,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,0,0,1,1	383,1,3,1,1	0,0,1,1,3	0,0,0,3,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,2	0,1,1,2,0	0,1,1,0,0	0,1,1,0,2	398,1,1,2,1	0,1,1,1,1	0,1,1,1,0	0,1,1,0,0	0,1,1,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	25,3,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	393,1,2,1,1	
0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,0,1,1,0	0,3,1,0,2	3,1,1,2,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,0,1,0	0,1,1,0,0	0,1,2,0,0	0,1,1,0,0	0,1,1,0,0	0,1,0,0,0	0,1,2,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,0,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,0,0,1	0,2,0,1,1	
0,0,0,1,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,0,0,0,0	0,1,1,0,0	0,1,2,0,0	0,1,1,0,0	0,0,0,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,0,0,0,1	0,0,0,1,1	372,1,0,1,0	376,2,0,0,0	354,1,0,0,0	366,1,0,0,1	0,0,0,1,1	365,2,0,1,0	374,1,0,0,0	380,1,0,0,0	358,1,0,0,1	0,0,0,1,1	376,1,0,1,0	380,1,0,0,0	371,1,0,0,0	372,1,0,0,1	0,0,0,1,1	0,0,0,1,1	
0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	7,2,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,0,0,1,1	376,0,0,1,0	354,0,0,0,0	380,0,0,0,0	358,0,0,0,1	0,0,0,1,1	374,0,0,1,0	369,0,0,0,0	368,0,0,0,0	367,0,0,0,2	0,0,0,2,1	380,0,0,1,0	355,0,0,0,0	358,0,0,0,0	373,0,0,0,1	0,0,0,1,1	0,0,0,1,1	
0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,0,0,1,1	354,0,0,1,0	380,0,0,0,0	357,0,0,0,0	372,0,0,0,1	0,0,0,1,1	380,0,0,1,0	368,0,0,0,0	354,0,0,0,0	357,0,0,0,1	0,0,0,1,1	371,0,0,1,0	358,0,0,0,0	357,0,0,0,0	368,0,0,0,2	0,0,0,2,1	0,0,0,1,1	
0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,0,0,1,1	366,0,1,1,0	358,0,1,0,0	372,0,1,0,0	361,0,1,0,1	0,0,0,1,1	358,0,1,1,0	367,0,1,0,0	357,0,1,0,0	372,0,1,0,1	0,0,0,1,1	372,0,1,1,0	373,0,1,0,0	368,0,1,0,0	369,0,1,0,1	0,0,0,1,1	381,111,0,1,1	
0,0,0,1,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,0,0,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,0,0,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,0,0,0,2	0,0,0,2,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,0,0,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,0,0,0,0	0,1,2,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,0,0,0,1	0,0,0,1,1	
0,0,0,1,1	0,1,0,1,0	0,1,0,0,0	0,1,0,0,1	0,0,0,1,1	0,1,0,1,0	0,1,0,0,0	0,1,0,0,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,0,0,1,1	359,1,0,1,0	362,1,0,0,0	380,1,0,0,0	372,1,0,0,1	0,0,0,1,1	361,1,0,1,0	374,1,0,0,0	365,1,0,0,0	364,1,0,0,2	0,0,0,2,1	376,2,0,1,0	362,1,0,0,0	380,1,0,0,0	357,1,0,0,1	0,0,0,1,1	0,0,0,1,1	
0,0,0,1,1	0,0,0,1,0	0,0,0,0,0	0,0,0,0,1	0,0,0,1,1	0,0,0,1,0	0,0,0,0,0	0,0,0,0,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,0,0,1,1	362,0,0,1,0	357,0,0,0,0	358,0,0,0,0	354,0,0,0,1	0,0,0,1,1	374,0,0,1,0	369,0,0,0,0	380,0,0,0,0	367,0,0,0,1	0,0,0,1,1	362,0,0,1,0	357,0,0,0,0	358,0,0,0,0	354,0,0,0,1	0,0,0,1,1	0,0,0,1,1	
0,0,0,1,1	0,0,1,1,0	0,0,2,0,0	0,0,1,0,1	0,0,0,1,1	0,0,1,1,0	0,0,2,0,0	0,0,1,0,1	0,0,0,1,1	0,1,1,1,1	391,1,2,1,1	0,1,1,1,1	0,0,0,1,1	0,0,0,1,1	380,0,0,1,0	358,0,0,0,0	354,0,0,0,0	371,0,0,0,1	0,0,0,1,1	365,0,0,1,0	380,0,0,0,0	355,0,0,0,0	358,0,0,0,1	0,0,0,1,1	380,0,0,1,0	358,0,0,0,0	354,0,0,0,0	371,0,0,0,1	0,0,0,1,1	0,0,0,1,1	
0,0,1,1,0	0,1,1,0,0	388,2,1,0,0	0,1,1,0,0	0,0,1,0,0	0,1,1,0,0	389,2,1,0,0	0,1,1,0,0	0,0,1,0,0	0,1,1,0,0	390,2,1,0,0	0,1,1,0,0	0,0,1,0,1	0,0,0,1,2	372,0,1,2,0	354,0,1,0,0	371,0,1,0,0	362,0,1,0,1	0,0,0,1,1	364,0,1,1,0	367,0,1,0,0	358,0,1,0,0	358,0,2,0,1	0,0,0,1,2	357,0,1,2,0	354,0,1,0,0	371,0,1,0,0	364,0,1,0,1	0,0,0,1,1	0,0,0,1,1	
0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,1,1,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,0,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,2,1,0,0	0,0,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,0,1,0,2	0,0,1,2,1	
