0,1,1,1,1	277,1,1,1,0	0,1,1,0,0	0,1,0,0,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,2	0,1,1,2,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,2,2,0,1	0,0,1,1,2	256,1,1,2,1	0,0,0,1,1	0,0,0,1,0	251,0,0,0,0	0,0,0,0,0	251,0,0,0,0	251,0,0,0,0	251,0,0,0,0	251,0,0,0,0	251,0,0,0,0	251,0,0,0,0	0,1,0,0,0	251,0,0,0,0	251,0,0,0,0	0,1,0,0,0	0,0,0,0,0	251,0,0,0,1	
0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,1,1,0	0,1,1,0,0	0,1,0,0,1	0,0,0,1,1	0,1,1,1,1	0,1,0,1,0	0,1,1,0,0	0,1,1,0,0	2,2,0,0,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	251,0,0,1,0	0,0,0,0,0	0,0,1,0,0	251,0,0,0,0	251,0,0,0,0	0,0,1,0,0	0,0,0,0,0	251,0,0,0,0	251,0,0,0,0	0,0,1,0,0	251,0,0,0,0	251,0,0,0,0	0,0,0,0,0	251,0,0,0,0	0,0,0,0,1	
0,1,1,1,1	0,1,1,1,1	279,1,2,1,1	0,1,1,1,1	0,1,1,1,1	0,0,1,1,2	0,0,0,2,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,0,1,0	0,0,1,0,1	0,0,0,1,0	0,0,0,0,1	250,1,1,1,1	0,0,0,1,0	0,0,0,0,1	250,1,1,1,1	0,0,0,1,0	0,0,0,0,0	0,0,0,0,1	250,1,1,1,1	0,0,0,1,0	0,0,0,0,0	0,0,0,0,0	251,0,0,0,0	0,0,0,0,1	
0,1,1,1,1	270,1,2,1,1	2,2,2,1,1	2,1,2,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,0,0,1,1	289,1,2,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	251,0,0,1,0	0,0,0,0,0	0,1,0,0,0	251,0,0,0,0	251,0,0,0,0	0,1,0,0,0	0,0,0,0,0	251,0,0,0,0	0,0,0,0,0	0,1,0,0,0	0,0,0,0,0	251,0,0,0,0	251,0,0,0,0	0,0,0,0,0	0,0,1,0,1	
0,1,1,1,1	0,2,0,1,0	0,2,0,0,0	0,2,0,0,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,0,1,1,0	0,2,1,0,0	0,1,1,0,0	0,0,1,0,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,0,1,1,0	251,0,1,0,0	0,0,2,0,0	251,0,1,0,0	251,0,1,0,0	0,0,2,0,0	251,0,1,0,0	0,0,1,0,0	251,0,1,0,0	0,0,1,0,0	251,0,1,0,0	0,0,1,0,0	0,0,1,0,0	0,0,1,0,1	250,1,1,1,1	
0,1,1,1,1	0,0,1,1,0	0,0,2,0,0	0,0,1,0,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,0	0,1,1,0,0	0,1,0,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	261,2,0,1,1	0,1,1,1,1	0,1,1,1,1	0,2,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	
0,1,1,1,1	0,1,0,1,0	0,2,0,0,0	0,1,0,0,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	254,1,2,1,1	0,0,0,1,1	0,1,1,1,1	276,1,1,1,2	0,1,1,2,0	0,1,1,0,0	0,0,1,0,0	0,1,1,0,0	0,1,0,0,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	5,1,1,1,0	0,1,1,0,0	288,1,1,0,0	292,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,0,0,1	0,1,1,1,1	
0,1,1,1,1	0,0,1,1,0	0,0,2,0,0	0,0,1,0,1	0,1,1,1,1	0,1,1,1,1	0,0,1,1,0	0,2,1,0,0	0,0,0,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,0,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	
0,1,1,1,1	0,1,0,1,0	0,2,0,0,0	0,1,0,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,0,0,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,0,0,1,1	260,0,1,1,0	252,1,1,0,0	252,1,0,0,0	252,1,0,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,2	8,1,1,2,1	
0,1,1,1,1	0,0,1,1,0	0,0,2,0,0	0,0,1,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,0,1,1,0	0,1,2,0,1	0,1,1,1,1	252,0,1,1,0	252,0,0,0,0	252,1,0,0,1	0,1,1,1,1	0,1,1,1,1	7,1,1,1,2	0,0,0,2,1	0,1,1,1,1	
0,1,1,1,1	0,1,1,1,0	0,2,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	265,1,1,0,104	265,0,0,104,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,1,1,0	0,1,1,0,0	0,1,1,0,0	0,0,1,0,1	0,1,1,1,1	0,0,2,1,1	0,1,1,1,1	0,1,1,1,2	0,1,0,2,0	0,1,0,0,1	0,1,1,1,1	252,0,1,1,0	252,0,0,0,0	252,1,0,0,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,2	293,1,1,2,1	
0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	1,1,0,1,0	1,1,1,0,0	1,1,1,0,0	1,1,0,0,0	1,1,1,0,0	1,1,1,0,0	1,1,0,0,0	1,1,1,0,0	1,108,1,0,0	1,1,0,0,1	0,1,1,1,1	0,0,2,1,0	0,0,1,0,3	23,1,1,3,1	0,1,1,1,1	252,0,1,1,0	252,0,0,0,0	252,1,0,0,1	0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	
0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,0,1,0	0,1,1,0,0	267,1,106,0,0	0,1,1,0,0	0,0,0,0,1	1,0,0,1,1	0,1,1,1,1	0,1,1,1,1	1,0,0,1,1	0,1,1,1,1	0,1,1,1,1	1,0,0,1,1	0,1,1,1,1	0,1,1,1,1	1,0,0,1,1	0,1,1,1,1	0,2,2,1,0	0,1,1,0,0	0,1,0,0,1	295,1,1,2,0	0,1,1,0,2	294,0,1,2,0	252,0,0,0,0	252,1,0,0,0	260,0,1,0,1	274,1,2,1,1	
0,1,1,1,1	0,1,0,1,0	0,1,1,0,0	266,1,1,0,105	266,0,0,105,1	0,1,1,1,0	267,106,0,0,0	0,1,1,0,1	0,0,0,1,1	1,0,0,1,1	0,1,1,1,1	9,1,1,1,2	287,0,0,2,1	0,1,1,1,1	0,1,1,1,1	286,0,0,1,2	282,1,1,2,1	0,1,1,1,1	1,0,0,1,1	0,1,1,1,1	0,2,0,1,0	0,1,0,0,1	0,0,0,1,1	10,1,1,1,2	0,1,0,2,0	0,1,0,0,1	252,0,1,1,0	252,0,1,0,1	0,1,0,1,0	0,2,0,0,1	
0,1,1,1,1	0,0,0,1,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	271,1,1,1,2	0,0,1,2,2	2,1,1,2,1	0,0,0,1,1	1,0,0,1,1	0,1,1,1,1	0,1,1,1,1	1,0,0,1,1	291,1,2,1,1	0,1,1,1,1	1,0,0,1,1	0,1,1,1,1	0,1,1,1,1	1,0,0,1,1	278,1,1,1,2	0,0,1,2,0	0,0,1,0,1	0,0,0,1,1	0,1,1,1,1	0,0,1,1,0	0,0,2,0,2	0,1,1,2,1	0,1,2,1,1	0,0,1,1,0	0,0,2,0,1	
0,1,1,1,1	272,0,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,2,1,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,0,0,0,1	1,0,0,1,0	1,1,1,0,0	1,1,1,0,0	1,0,0,0,0	290,2,1,0,0	1,1,1,0,0	1,0,0,0,0	1,1,1,0,0	1,1,1,0,0	1,0,0,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,2,1,1	0,1,1,1,1	0,1,1,1,1	0,2,0,1,0	0,1,0,0,2	0,2,1,2,0	0,1,1,0,0	0,2,0,0,1	
0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,0,1,0	0,2,1,0,0	0,1,0,0,1	0,1,1,1,1	0,1,1,1,1	0,0,0,1,1	296,0,0,1,1	0,1,1,1,1	0,1,1,1,1	1,0,0,1,1	0,1,1,1,1	0,1,1,1,1	1,0,0,1,1	0,1,1,1,1	0,1,1,1,1	1,0,0,1,2	0,1,1,2,0	0,1,1,0,0	0,1,1,0,0	0,2,2,0,1	0,1,1,1,1	280,1,2,1,1	0,0,1,1,0	0,0,2,0,1	0,1,0,1,0	0,1,0,0,1	0,0,0,1,1	
0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,0,1,1,0	0,1,2,0,0	0,0,1,0,1	0,1,1,1,1	0,1,1,1,1	268,0,1,1,107	268,0,0,107,1	0,1,1,1,1	0,1,1,1,1	284,0,0,1,2	281,1,1,2,1	0,1,1,1,1	285,0,0,1,2	283,1,1,2,1	0,1,1,1,1	1,0,0,1,1	275,1,1,1,2	0,1,0,2,0	0,1,0,0,1	0,2,1,1,0	0,1,1,0,0	0,2,1,0,0	0,1,1,0,0	0,2,2,0,1	0,0,1,1,0	0,0,1,0,2	0,0,2,2,1	
0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	2,2,1,1,3	273,1,1,3,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	296,0,0,1,1	0,1,1,1,1	0,1,1,1,1	1,0,0,1,1	0,1,1,1,1	0,1,1,1,1	1,0,0,1,1	0,1,1,1,1	0,1,1,1,1	1,0,0,1,1	0,1,1,1,1	0,0,2,1,0	0,0,1,0,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,0,1,0	0,2,0,0,1	0,1,1,1,1	0,1,0,1,0	0,2,0,0,1	
0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	0,1,1,1,1	1,0,1,1,0	1,1,1,0,0	1,1,1,0,0	1,0,1,0,0	1,1,1,0,0	1,1,1,0,0	1,0,1,0,0	1,1,1,0,0	1,1,1,0,0	1,0,1,0,1	0,1,1,1,1	0,2,1,1,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,0	0,1,1,0,2	0,0,1,2,0	0,0,1,0,1	0,1,1,1,1	0,0,1,1,0	0,0,1,0,1	
