StatSong: MountainMix.xm								
2	91	12252.735	1	4				12265
0	92	12686.301	1	3				12699
0	93	12686.301	1	4				12699
1	94	12686.301	1	1				12699
1	95	12686.301	1	2				12699
2	96	12686.301	1	1				12699
2	97	12686.301	1	2				12699
2	98	13116.87	1	3				13130
2	99	13116.87	1	4				13130
1	100	13547.439	1	3				13561
2	101	13547.439	1	1				13561
2	102	13547.439	1	2				13561
0	103	14402.583	0	3				14417
1	104	14402.583	0	1				14417
2	105	14402.583	0	1				14417
2	106	14614.371	0	3				14629
1	107	14825.16	0	3				14840
2	108	14825.16	0	2				14840
1	109	15035.949	0	2				15051
2	110	15035.949	0	4				15051
0	111	15245.739	0	2				15261
1	112	15245.739	0	4				15261
2	113	15245.739	1	1				15261
2	114	15454.53	1	3				15470
1	115	15663.321	0	1				15679
2	116	15663.321	1	2				15679
0	117	16080.903	0	4				16097
1	118	16080.903	0	3				16097
2	119	16080.903	1	4				16097
2	120	16288.695	0	1				16305
1	121	16495.488	0	2				16512
2	122	16495.488	0	3				16512
0	123	16909.074	0	1				16926
1	124	16909.074	0	4				16926
2	125	16909.074	0	2				16926
2	126	17114.868	0	4				17132
2	127	17321.661	1	1				17339
0	128	17731.251	1	3				17749
1	129	17731.251	1	1				17749
2	130	17731.251	1	1				17749
2	131	17936.046	1	4				17954
1	132	18140.841	1	3				18159
2	133	18140.841	1	2				18159
1	134	18344.637	1	2				18363
2	135	18344.637	0	3				18363
0	136	18547.434	1	2				18566
1	137	18547.434	1	4				18566
2	138	18547.434	0	1				18566
2	139	18750.231	0	4				18769
1	140	18953.028	1	1				18972
2	141	18953.028	1	2				18972
0	142	19357.623	1	4				19377
1	143	19357.623	1	3				19377
2	144	19357.623	1	3				19377
2	145	19559.421	0	1				19579
1	146	19760.22	1	2				19780
2	147	19760.22	0	4				19780
0	148	20160.819	1	1				20181
1	149	20160.819	1	4				20181
2	150	20160.819	1	2				20181
0	151	20959.02	0	1				20980
1	152	20959.02	1	3				20980
2	153	20959.02	0	1				20980
2	154	21155.823	0	3				21177
1	155	21352.626	1	4				21374
2	156	21352.626	0	2				21374
1	157	21549.429	1	2				21571
2	158	21549.429	0	4				21571
0	159	21746.232	0	2				21768
1	160	21746.232	1	1				21768
2	161	21746.232	1	1				21768
2	162	21941.037	1	3				21963
2	163	22135.842	1	2				22158
0	164	22525.452	0	3				22548
1	165	22525.452	1	1				22548
1	166	22525.452	1	4				22548
2	167	22525.452	1	4				22548
2	168	22720.257	0	1				22743
0	169	22916.061	0	3				22939
2	170	22916.061	0	3				22939
0	171	23301.675	0	4				23325
1	172	23301.675	1	3				23325
2	173	23301.675	0	2				23325
2	174	23494.482	0	4				23518
0	175	23687.289	0	4				23711
1	176	23687.289	1	4				23711
2	177	23687.289	1	1				23711
0	178	24073.902	1	1				24098
1	179	24073.902	0	3				24098
2	180	24073.902	1	1				24098
2	181	24265.71	1	4				24290
1	182	24456.519	0	4				24481
2	183	24456.519	1	2				24481
1	184	24648.327	0	2				24673
2	185	24648.327	0	3				24673
0	186	24839.136	1	2				24864
1	187	24839.136	0	1				24864
2	188	24839.136	0	1				24864
2	189	25030.944	0	4				25056
2	190	25221.753	1	2				25247
0	191	25602.372	1	3				25628
1	192	25602.372	0	2				25628
1	193	25602.372	0	3				25628
2	194	25602.372	1	3				25628
2	195	25792.182	0	1				25818
0	196	25980.993	1	3				26007
2	197	25980.993	0	4				26007
0	198	26360.613	1	4				26387
1	199	26360.613	0	3				26387
2	200	26360.613	1	2				26387
0	201	26737.236	1	4				26764
0	202	27112.86	0	1				27140
1	203	27112.86	0	1				27140
2	204	27112.86	0	2				27140
2	205	27299.673	1	3				27327
1	206	27485.487	0	3				27513
2	207	27485.487	0	4				27513
1	208	27671.301	0	4				27699
2	209	27671.301	1	3				27699
0	210	27857.115	0	3				27885
1	211	27857.115	0	2				27885
2	212	27857.115	0	1				27885
2	213	28041.93	1	2				28070
2	214	28225.746	0	1				28254
0	215	28594.377	0	2				28623
1	216	28594.377	0	3				28623
2	217	28594.377	0	3				28623
2	218	28779.192	1	4				28808
2	219	28964.007	0	3				28993
0	220	29328.642	0	4				29358
1	221	29328.642	0	2				29358
2	222	29328.642	1	1				29358
2	223	29511.459	1	2				29541
2	224	29694.276	0	1				29724
0	225	30059.91	1	1				30090
1	226	30059.91	1	1				30090
2	227	30059.91	0	2				30090
2	228	30241.728	1	3				30272
1	229	30422.547	1	3				30453
2	230	30422.547	0	4				30453
1	231	30603.366	1	4				30634
2	232	30603.366	1	3				30634
0	233	30784.185	1	3				30815
1	234	30784.185	1	2				30815
2	235	30784.185	0	1				30815
2	236	30966.003	0	2				30997
1	237	31146.822	1	3				31178
2	238	31146.822	1	1				31178
2	239	31327.641	1	2				31359
0	240	31507.461	1	2				31539
1	241	31507.461	1	2				31539
2	242	31507.461	1	4				31539
2	243	31686.282	1	3				31718
2	244	31866.102	0	2				31898
2	245	32045.922	1	1				32078
0	246	32224.743	1	4				32257
1	247	32224.743	1	3				32257
2	248	32224.743	0	3				32257
2	249	32224.743	0	4				32257
0	250	32938.029	0	3				32971
1	251	32938.029	0	1				32971
2	252	32938.029	0	2				32971
2	253	33115.851	0	3				33149
1	254	33291.675	0	2				33325
2	255	33291.675	0	4				33325
2	256	33468.498	0	3				33502
0	257	33644.322	0	4				33678
1	258	33644.322	0	3				33678
1	259	33644.322	0	4				33678
2	260	33644.322	0	1				33678
2	261	33819.147	0	2				33853
1	262	33993.972	0	1				34028
1	263	33993.972	0	2				34028
2	264	33993.972	0	3				34028
2	265	33993.972	0	4				34028
0	266	34343.622	0	1				34378
0	267	34343.622	0	2				34378
1	268	34343.622	0	3				34378
1	269	34343.622	0	4				34378
2	270	34343.622	0	1				34378
2	271	34343.622	0	2				34378
2	272	34693.272	0	3				34728
2	273	34693.272	0	4				34728
1	274	35040.924	0	2				35076
2	275	35040.924	0	1				35076
2	276	35040.924	0	2				35076
0	277	35734.23	1	1				35770
1	278	35734.23	1	3				35770
2	279	35734.23	1	2				35770
2	280	35907.057	1	3				35943
1	281	36078.885	1	4				36115
2	282	36078.885	1	4				36115
2	283	36250.713	1	3				36287
0	284	36422.541	1	2				36459
1	285	36422.541	1	1				36459
1	286	36422.541	1	2				36459
2	287	36422.541	1	1				36459
2	288	36594.369	1	2				36631
1	289	36766.197	1	3				36803
1	290	36766.197	1	4				36803
2	291	36766.197	1	3				36803
2	292	36766.197	1	4				36803
0	293	37108.854	1	3				37146
0	294	37108.854	1	4				37146
1	295	37108.854	1	1				37146
1	296	37108.854	1	2				37146
2	297	37108.854	1	1				37146
2	298	37108.854	1	2				37146
2	299	37449.513	1	3				37487
2	300	37449.513	1	4				37487
1	301	37791.171	1	3				37829
2	302	37791.171	1	1				37829
2	303	37791.171	1	2				37829
0	304	38468.493	0	3				38507
1	305	38468.493	0	1				38507
2	306	38468.493	0	1				38507
2	307	38637.324	0	3				38676
1	308	38804.157	0	3				38843
2	309	38804.157	0	2				38843
1	310	38971.989	0	2				39011
2	311	38971.989	0	4				39011
0	312	39139.821	0	2				39179
1	313	39139.821	0	4				39179
2	314	39139.821	1	1				39179
2	315	39306.654	1	3				39346
1	316	39472.488	0	1				39512
2	317	39472.488	1	2				39512
0	318	39805.155	0	4				39845
1	319	39805.155	0	3				39845
2	320	39805.155	1	4				39845
2	321	39971.988	0	1				40012
1	322	40137.822	0	2				40178
2	323	40137.822	0	3				40178
0	324	40468.491	0	1				40509
1	325	40468.491	0	4				40509
2	326	40468.491	0	2				40509
2	327	40633.326	0	4				40674
2	328	40798.161	1	1				40839
0	329	41127.831	1	3				41169
1	330	41127.831	1	1				41169
2	331	41127.831	1	1				41169
2	332	41292.666	1	4				41334
1	333	41456.502	1	3				41498
2	334	41456.502	1	2				41498
1	335	41619.339	1	2				41661
2	336	41619.339	0	3				41661
0	337	41783.175	1	2				41825
1	338	41783.175	1	4				41825
2	339	41783.175	0	1				41825
2	340	41947.011	0	4				41989
1	341	42110.847	1	1				42153
2	342	42110.847	1	2				42153
0	343	42436.521	1	4				42479
1	344	42436.521	1	3				42479
2	345	42436.521	1	3				42479
2	346	42599.358	0	1				42642
1	347	42761.196	1	2				42804
2	348	42761.196	0	4				42804
0	349	43085.871	1	1				43129
1	350	43085.871	1	4				43129
2	351	43085.871	1	2				43129
0	352	43732.224	0	1				43776
1	353	43732.224	1	3				43776
2	354	43732.224	0	1				43776
2	355	43892.064	0	3				43936
1	356	44051.904	1	4				44096
2	357	44051.904	0	2				44096
1	358	44211.744	1	2				44256
2	359	44211.744	0	4				44256
0	360	44371.584	0	2				44416
1	361	44371.584	1	1				44416
2	362	44371.584	1	1				44416
2	363	44530.425	1	3				44575
2	364	44689.266	1	2				44734
0	365	45005.949	0	3				45051
1	366	45005.949	1	1				45051
1	367	45005.949	1	4				45051
2	368	45005.949	1	4				45051
2	369	45164.79	0	1				45210
0	370	45323.631	0	3				45369
2	371	45323.631	0	3				45369
0	372	45638.316	0	4				45684
1	373	45638.316	1	3				45684
2	374	45638.316	0	2				45684
2	375	45796.158	0	4				45842
0	376	45953.001	0	4				45999
1	377	45953.001	1	4				45999
2	378	45953.001	1	1				45999
0	379	46267.686	1	1				46314
1	380	46267.686	0	3				46314
2	381	46267.686	1	1				46314
2	382	46424.529	1	4				46471
1	383	46580.373	0	4				46627
2	384	46580.373	1	2				46627
1	385	46737.216	0	2				46784
2	386	46737.216	0	3				46784
0	387	46893.06	1	2				46940
1	388	46893.06	0	1				46940
2	389	46893.06	0	1				46940
2	390	47048.904	0	4				47096
2	391	47205.747	1	2				47253
0	392	47516.436	1	3				47564
1	393	47516.436	0	2				47564
1	394	47516.436	0	3				47564
2	395	47516.436	1	3				47564
2	396	47671.281	0	1				47719
0	397	47827.125	1	3				47875
2	398	47827.125	0	4				47875
0	399	48136.815	1	4				48185
1	400	48136.815	0	3				48185
2	401	48136.815	1	2				48185
0	402	48445.506	1	4				48494
0	403	48753.198	0	1				48802
1	404	48753.198	0	1				48802
2	405	48753.198	0	2				48802
2	406	48906.045	1	3				48955
1	407	49058.892	0	3				49108
2	408	49058.892	0	4				49108
1	409	49211.739	0	4				49261
2	410	49211.739	1	3				49261
0	411	49364.586	0	3				49414
1	412	49364.586	0	2				49414
2	413	49364.586	0	1				49414
2	414	49516.434	1	2				49566
2	415	49667.283	0	1				49717
0	416	49970.979	0	2				50021
1	417	49970.979	0	3				50021
2	418	49970.979	0	3				50021
2	419	50121.828	1	4				50172
2	420	50273.676	0	3				50324
0	421	50574.375	0	4				50625
1	422	50574.375	0	2				50625
2	423	50574.375	1	1				50625
2	424	50725.224	1	2				50776
2	425	50875.074	0	1				50926
0	426	51176.772	1	1				51228
1	427	51176.772	1	1				51228
2	428	51176.772	0	2				51228
2	429	51326.622	1	3				51378
1	430	51475.473	1	3				51527
2	431	51475.473	0	4				51527
1	432	51625.323	1	4				51677
2	433	51625.323	1	3				51677
0	434	51774.174	1	3				51826
1	435	51774.174	1	2				51826
2	436	51774.174	0	1				51826
2	437	51924.024	1	2				51976
1	438	52072.875	1	3				52125
2	439	52072.875	1	1				52125
2	440	52222.725	1	2				52275
0	441	52370.577	1	2				52423
1	442	52370.577	1	2				52423
2	443	52370.577	1	4				52423
2	444	52518.429	1	3				52571
2	445	52667.28	0	2				52720
2	446	52815.132	1	1				52868
0	447	52963.983	1	4				53017
1	448	52963.983	1	3				53017
2	449	52963.983	0	3				53017
2	450	52963.983	0	4				53017
0	451	53553.393	0	3				53607
1	452	53553.393	0	1				53607
2	453	53553.393	0	2				53607
1	454	53846.1	0	2				53900
2	455	53846.1	0	4				53900
0	456	54138.807	0	4				54193
1	457	54138.807	0	3				54193
1	458	54138.807	0	4				54193
2	459	54138.807	0	1				54193
2	460	54283.662	0	2				54338
1	461	54428.517	0	1				54483
1	462	54428.517	0	2				54483
2	463	54428.517	1	1				54483
0	464	54719.226	0	1				54774
0	465	54719.226	0	2				54774
1	466	54719.226	0	3				54774
1	467	54719.226	0	4				54774
2	468	54719.226	0	1				54774
2	469	54719.226	0	2				54774
2	470	55008.936	0	3				55064
2	471	55008.936	0	4				55064
1	472	55297.647	0	2				55353
2	473	55297.647	0	1				55353
2	474	55297.647	0	2				55353
0	475	55874.07	1	1				55930
1	476	55874.07	1	3				55930
2	477	55874.07	1	2				55930
2	478	56016.927	1	3				56073
1	479	56159.784	1	4				56216
2	480	56159.784	1	4				56216
2	481	56303.64	1	3				56360
0	482	56446.497	1	2				56503
1	483	56446.497	1	1				56503
1	484	56446.497	1	2				56503
2	485	56446.497	1	1				56503
1	486	56732.211	1	3				56789
1	487	56732.211	1	4				56789
2	488	56732.211	1	3				56789
0	489	57017.925	1	3				57075
0	490	57017.925	1	4				57075
1	491	57017.925	1	1				57075
1	492	57017.925	1	2				57075
2	493	57017.925	1	1				57075
2	494	57017.925	1	2				57075
2	495	57301.641	1	3				57359
2	496	57301.641	1	4				57359
1	497	57586.356	1	3				57644
2	498	57586.356	1	1				57644
2	499	57586.356	1	2				57644
0	500	58151.79	0	3				58210
1	501	58151.79	0	1				58210
2	502	58151.79	0	1				58210
1	503	58432.509	0	3				58491
2	504	58432.509	0	2				58491
2	505	58572.369	0	4				58631
0	506	58712.229	0	2				58771
1	507	58712.229	0	4				58771
2	508	58712.229	1	1				58771
0	509	59268.672	0	4				59328
1	510	59268.672	0	3				59328
2	511	59268.672	1	4				59328
2	512	59408.532	0	1				59468
1	513	59547.393	0	2				59607
2	514	59547.393	0	3				59607
0	515	59824.116	0	1				59884
1	516	59824.116	0	4				59884
2	517	59824.116	0	2				59884
2	518	59961.978	0	4				60022
2	519	60100.839	1	1				60161
0	520	60376.563	1	3				60437
1	521	60376.563	1	1				60437
2	522	60376.563	1	1				60437
1	523	60652.287	1	3				60713
2	524	60652.287	1	2				60713
2	525	60789.15	0	3				60850
0	526	60927.012	1	2				60988
1	527	60927.012	1	4				60988
2	528	60927.012	0	1				60988
1	529	61201.737	1	1				61263
0	530	61474.464	1	4				61536
1	531	61474.464	1	3				61536
2	532	61474.464	1	3				61536
2	533	61611.327	0	1				61673
1	534	61748.19	1	2				61810
2	535	61748.19	0	4				61810
0	536	62020.917	1	1				62083
1	537	62020.917	1	4				62083
2	538	62020.917	1	2				62083
0	539	62563.374	0	1				62626
1	540	62563.374	1	3				62626
2	541	62563.374	0	1				62626
1	542	62833.104	1	4				62896
2	543	62833.104	0	2				62896
2	544	62967.969	0	4				63031
0	545	63101.835	0	2				63165
1	546	63101.835	1	1				63165
2	547	63101.835	1	1				63165
0	548	63637.299	0	3				63701
1	549	63637.299	1	1				63701
1	550	63637.299	1	4				63701
2	551	63637.299	1	4				63701
2	552	63771.165	0	1				63835
0	553	63905.031	0	3				63969
2	554	63905.031	0	3				63969
0	555	64170.765	0	4				64235
1	556	64170.765	1	3				64235
2	557	64170.765	0	2				64235
2	558	64303.632	0	4				64368
0	559	64436.499	0	4				64501
1	560	64436.499	1	4				64501
2	561	64436.499	1	1				64501
0	562	64701.234	1	1				64766
1	563	64701.234	0	3				64766
2	564	64701.234	1	1				64766
1	565	64965.969	0	4				65031
2	566	64965.969	1	2				65031
2	567	65097.837	0	3				65163
0	568	65229.705	1	2				65295
1	569	65229.705	0	1				65295
2	570	65229.705	0	1				65295
2	571	65494.44	1	2				65560
0	572	65757.177	1	3				65823
1	573	65757.177	0	2				65823
1	574	65757.177	0	3				65823
2	575	65757.177	1	3				65823
2	576	65888.046	0	1				65954
0	577	66019.914	1	3				66086
2	578	66019.914	0	4				66086
0	579	66281.652	1	4				66348
1	580	66281.652	0	3				66348
2	581	66281.652	1	2				66348
0	582	66543.39	1	4				66610
0	583	66804.129	0	1				66871
1	584	66804.129	0	1				66871
2	585	66804.129	0	1				66871
0	586	67064.868	0	3				67132
1	587	67064.868	0	3				67132
2	588	67064.868	0	3				67132
0	589	67194.738	0	4				67262
1	590	67194.738	0	4				67262
2	591	67194.738	0	4				67262
0	592	67325.607	0	2				67393
1	593	67325.607	0	2				67393
2	594	67325.607	0	2				67393
1	595	67586.346	1	1				67654
2	596	67586.346	1	1				67654
0	597	67846.086	0	3				67914
1	598	67846.086	0	3				67914
2	599	67846.086	0	3				67914
0	600	68367.564	0	2				68436
1	601	68367.564	0	2				68436
2	602	68367.564	0	2				68436
0	603	68889.042	1	1				68958
1	604	68889.042	1	1				68958
2	605	68889.042	1	1				68958
0	606	69149.781	1	3				69219
1	607	69149.781	1	3				69219
2	608	69149.781	1	3				69219
0	609	69279.651	1	4				69349
1	610	69279.651	1	4				69349
2	611	69279.651	1	4				69349
0	612	69410.52	1	2				69480
1	613	69410.52	1	2				69480
2	614	69410.52	1	2				69480
1	615	69671.259	1	3				69741
2	616	69671.259	1	3				69741
0	617	69931.998	1	2				70002
1	618	69931.998	1	2				70002
2	619	69931.998	1	2				70002
0	620	70452.477	1	3				70523
1	621	70452.477	1	3				70523
2	622	70452.477	1	3				70523
0	623	70973.955	0	1				71045
1	624	70973.955	0	1				71045
2	625	70973.955	0	1				71045
0	626	71234.694	0	3				71306
1	627	71234.694	0	3				71306
2	628	71234.694	0	3				71306
0	629	71364.564	0	4				71436
1	630	71364.564	0	4				71436
2	631	71364.564	0	4				71436
0	632	71495.433	0	2				71567
1	633	71495.433	0	2				71567
2	634	71495.433	0	2				71567
1	635	71756.172	1	1				71828
2	636	71756.172	1	1				71828
0	637	72016.911	0	3				72089
1	638	72016.911	0	3				72089
2	639	72016.911	0	3				72089
0	640	72537.39	0	2				72610
1	641	72537.39	0	2				72610
2	642	72537.39	0	2				72610
0	643	73058.868	1	1				73132
1	644	73058.868	1	1				73132
2	645	73058.868	1	1				73132
0	646	73319.607	1	3				73393
1	647	73319.607	1	3				73393
2	648	73319.607	1	3				73393
0	649	73450.476	1	4				73524
1	650	73450.476	1	4				73524
2	651	73450.476	1	4				73524
0	652	73580.346	1	2				73654
1	653	73580.346	1	2				73654
2	654	73580.346	1	2				73654
1	655	73841.085	1	3				73915
2	656	73841.085	1	3				73915
0	657	74101.824	1	2				74176
1	658	74101.824	1	2				74176
2	659	74101.824	1	2				74176
0	660	74623.302	1	3				74698
1	661	74623.302	1	3				74698
2	662	74623.302	1	3				74698
0	663	75143.781	0	1				75219
1	664	75143.781	0	1				75219
2	665	75143.781	0	3				75219
2	666	75404.52	0	4				75480
0	667	75665.259	0	3				75741
1	668	75665.259	0	3				75741
2	669	75665.259	0	3				75741
2	670	75925.998	0	1				76002
2	671	76055.868	0	2				76132
0	672	76186.737	0	2				76263
1	673	76186.737	0	2				76263
2	674	76316.607	0	3				76393
2	675	76577.346	0	4				76654
0	676	76708.215	0	4				76785
1	677	76708.215	0	4				76785
2	678	76708.215	0	2				76785
2	679	76968.954	0	1				77046
0	680	77228.694	1	1				77306
1	681	77228.694	1	1				77306
2	682	77228.694	1	3				77306
2	683	77489.433	1	4				77567
0	684	77750.172	1	3				77828
1	685	77750.172	1	3				77828
2	686	77750.172	1	3				77828
2	687	78010.911	1	1				78089
2	688	78141.78	1	2				78220
0	689	78271.65	1	2				78350
1	690	78271.65	1	2				78350
2	691	78402.519	1	3				78481
2	692	78532.389	1	4				78611
0	693	78793.128	1	4				78872
1	694	78793.128	1	4				78872
2	695	78793.128	1	2				78872
0	696	79314.606	0	1				79394
1	697	79314.606	0	1				79394
2	698	79314.606	0	3				79394
2	699	79575.345	0	4				79655
0	700	79835.085	0	3				79915
1	701	79835.085	0	3				79915
2	702	79835.085	0	3				79915
2	703	80095.824	0	1				80176
2	704	80226.693	0	2				80307
0	705	80356.563	0	2				80437
1	706	80356.563	0	2				80437
2	707	80487.432	0	3				80568
2	708	80748.171	0	4				80829
0	709	80878.041	0	4				80959
1	710	80878.041	0	4				80959
2	711	80878.041	0	2				80959
2	712	81138.78	0	1				81220
0	713	81399.519	1	1				81481
1	714	81399.519	1	1				81481
2	715	81399.519	1	3				81481
2	716	81660.258	1	4				81742
0	717	81920.997	1	3				82003
1	718	81920.997	1	3				82003
2	719	81920.997	1	3				82003
2	720	82180.737	1	1				82263
2	721	82311.606	1	2				82394
0	722	82441.476	1	2				82524
1	723	82441.476	1	2				82524
2	724	82572.345	1	3				82655
2	725	82702.215	1	4				82785
0	726	82962.954	1	4				83046
1	727	82962.954	1	4				83046
2	728	82962.954	1	2				83046
0	729	83484.432	0	3				83568
1	730	83484.432	0	1				83568
2	731	83484.432	0	1				83568
1	732	83745.171	0	3				83829
2	733	83745.171	0	3				83829
1	734	83875.041	0	2				83959
2	735	83875.041	0	2				83959
0	736	84005.91	0	2				84090
1	737	84005.91	0	4				84090
2	738	84005.91	0	4				84090
1	739	84266.649	0	1				84351
2	740	84266.649	0	1				84351
0	741	84526.389	0	4				84611
1	742	84526.389	0	3				84611
2	743	84526.389	0	3				84611
1	744	84787.128	0	2				84872
2	745	84787.128	0	2				84872
0	746	85047.867	0	1				85133
1	747	85047.867	0	4				85133
2	748	85047.867	0	4				85133
0	749	85569.345	1	3				85655
1	750	85569.345	1	1				85655
2	751	85569.345	1	1				85655
1	752	85830.084	1	3				85916
2	753	85830.084	1	3				85916
1	754	85959.954	1	2				86046
2	755	85959.954	1	2				86046
0	756	86090.823	1	2				86177
1	757	86090.823	1	4				86177
2	758	86090.823	1	4				86177
1	759	86351.562	1	1				86438
2	760	86351.562	1	1				86438
0	761	86612.301	1	4				86699
1	762	86612.301	1	3				86699
2	763	86612.301	1	3				86699
1	764	86872.041	1	2				86959
2	765	86872.041	1	2				86959
0	766	87132.78	1	1				87220
1	767	87132.78	1	4				87220
2	768	87132.78	1	4				87220
0	769	87654.258	0	3				87742
1	770	87654.258	0	1				87742
2	771	87654.258	0	1				87742
1	772	87914.997	0	3				88003
2	773	87914.997	0	3				88003
1	774	88045.866	0	2				88134
2	775	88045.866	0	2				88134
0	776	88175.736	0	2				88264
1	777	88175.736	0	4				88264
2	778	88175.736	0	4				88264
1	779	88436.475	0	1				88525
2	780	88436.475	0	1				88525
0	781	88697.214	0	4				88786
1	782	88697.214	0	3				88786
2	783	88697.214	0	3				88786
1	784	88957.953	0	2				89047
2	785	88957.953	0	2				89047
0	786	89218.692	0	1				89308
1	787	89218.692	0	4				89308
2	788	89218.692	0	4				89308
0	789	89739.171	1	3				89829
1	790	89739.171	1	1				89829
2	791	89739.171	1	1				89829
1	792	89999.91	1	3				90090
2	793	89999.91	1	3				90090
1	794	90130.779	1	2				90221
2	795	90130.779	1	2				90221
0	796	90260.649	1	2				90351
1	797	90260.649	1	4				90351
2	798	90260.649	1	4				90351
1	799	90521.388	1	1				90612
2	800	90521.388	1	1				90612
0	801	90782.127	1	4				90873
1	802	90782.127	1	3				90873
2	803	90782.127	1	3				90873
1	804	91042.866	1	2				91134
2	805	91042.866	1	2				91134
0	806	91303.605	1	1				91395
1	807	91303.605	1	4				91395
2	808	91303.605	1	4				91395

# Spelunker begins								
0	809	94570	1	3				94770
1	810	94570	1	3				94770
2	811	94570	1	3				94770
0	812	95468	1	4				95668
1	813	95468	1	4				95668
2	814	95468	1	4				95668
0	815	96288	1	1				96488
1	816	96288	1	1				96488
2	817	96288	1	1				96488
0	818	97107	1	2				97307
1	819	97107	1	2				97307
2	820	97107	1	2				97307
0	821	97926	1	3				98126
1	822	97926	1	3				98126
2	823	97926	1	3				98126
0	824	98745	1	4				98945
1	825	98745	1	4				98945
2	826	98745	1	4				98945
0	827	99564	1	1				99764
1	828	99564	1	1				99764
2	829	99564	1	1				99764
0	830	100384	1	2				100584
1	831	100384	1	2				100584
2	832	100384	1	2				100584
0	833	101203	0	4				101403
1	834	101203	0	4				101403
2	835	101203	0	4				101403
0	836	102022	0	2				102222
1	837	102022	0	2				102222
2	838	102022	0	2				102222
0	839	102841	0	3				103041
1	840	102841	0	3				103041
2	841	102841	0	3				103041
0	842	103251	0	1				103451
1	843	103251	0	1				103451
2	844	103251	0	1				103451
0	845	103660	0	3				103860
1	846	103660	0	3				103860
2	847	103660	0	3				103860
0	848	104480	1	3				104680
1	849	104480	1	3				104680
2	850	104480	1	3				104680
0	851	105299	1	4				105499
1	852	105299	1	4				105499
2	853	105299	1	4				105499
0	854	106118	1	1				106318
1	855	106118	1	1				106318
2	856	106118	1	1				106318
0	857	106937	1	2				107137
1	858	106937	1	2				107137
2	859	106937	1	2				107137
0	860	107756	1	3				107956
1	861	107756	1	3				107956
2	862	107756	1	3				107956
0	863	108576	1	2				108776
1	864	108576	1	2				108776
2	865	108576	1	2				108776
0	866	109395	1	2				109595
1	867	109395	1	2				109595
2	868	109395	1	2				109595
0	869	110214	1	1				110414
1	870	110214	1	1				110414
2	871	110214	1	1				110414
0	872	111033	0	2				111233
1	873	111033	0	2				111233
2	874	111033	0	2				111233
0	875	111852	0	1				112052
1	876	111852	0	1				112052
2	877	111852	0	1				112052
0	878	112672	0	3				112872
0	879	112672	0	4				112872
1	880	112672	0	3				112872
1	881	112672	0	4				112872
2	882	112672	0	3				112872
2	883	112672	0	4				112872
